Register,UE.Id,Latency,RRU.PrbTotDl,RRU.PrbTotUl,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,Unnamed: 10,source_file,sheet_name,Iteration,Total time (sec),Time (sec),Bandwidth (kbps),Iperf bw (kbps)
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36420.0,6180.0,244.028,254.83169077179
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36480.0,6240.0,408.246,416.996895201812
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36540.0,6300.0,570.379,579.157721486331
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36600.0,6360.0,870.631,880.333820972204
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36660.0,6420.0,1134.697,1135.15821471604
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36720.0,6480.0,1530.222,1528.98861573997
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36780.0,6540.0,1837.657,1841.73628714133
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36840.0,6600.0,1592.964,1598.48809827361
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36900.0,6660.0,1918.647,1922.82093945987
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36960.0,6720.0,1941.985,1945.98551094178
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37020.0,6780.0,1903.245,1911.23385856533
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37080.0,6840.0,1928.964,1934.40226385284
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37140.0,6900.0,1542.515,1552.15666197363
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37200.0,6960.0,2232.064,2235.54209880049
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37260.0,7020.0,2395.688,2397.73214741041
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37320.0,7080.0,1848.298,1853.31582783953
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37380.0,7140.0,1540.6,1540.57340330218
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37440.0,7200.0,1986.389,1992.31650711053
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37500.0,7260.0,2312.508,2316.651734289
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37560.0,7320.0,1968.833,1969.15397414565
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37620.0,7380.0,1049.79,1054.05967522598
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37680.0,7440.0,879.414,880.32677875938
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37740.0,7500.0,404.173,405.413648112872
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37800.0,7560.0,399.915,405.41445888909
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37860.0,7620.0,866.792,868.743531670441
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37920.0,7680.0,597.941,602.328246335741
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,37980.0,7740.0,1103.57,1111.99172053816
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38040.0,7800.0,1517.716,1517.40385134581
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38100.0,7860.0,1372.365,1378.40640358376
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38160.0,7920.0,2113.789,2119.73209768155
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38220.0,7980.0,2075.138,2073.37013038956
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38280.0,8040.0,1773.124,1772.23857673108
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38340.0,8100.0,1183.483,1193.07445016073
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38400.0,8160.0,1812.957,1818.57161141686
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38460.0,8220.0,2077.023,2084.98239116218
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38520.0,8280.0,2480.863,2478.8123983817
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38580.0,8340.0,2526.72,2525.14281543136
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38640.0,8400.0,2169.501,2177.59166156713
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38700.0,8460.0,1613.751,1621.65459245149
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38760.0,8520.0,2517.646,2525.22866745397
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38820.0,8580.0,3042.014,3046.37875348725
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38880.0,8640.0,2637.563,2640.98033627814
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,38940.0,8700.0,1975.351,1980.73327160407
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39000.0,8760.0,1874.776,1876.48790477409
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39060.0,8820.0,1364.851,1366.82178976187
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39120.0,8880.0,885.86,891.909133997156
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39180.0,8940.0,575.567,579.162933572251
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39240.0,9000.0,240.614,243.248432100345
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39300.0,9060.0,632.903,637.077952855111
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39360.0,9120.0,547.423,555.995860269082
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39420.0,9180.0,809.599,810.828107001152
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39480.0,9240.0,987.336,996.179171937262
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39540.0,9300.0,2445.984,2444.06513576617
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39600.0,9360.0,3920.98,3926.72076315039
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39660.0,9420.0,5068.053,5073.44700560362
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39720.0,9480.0,4816.423,4818.63078899871
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39780.0,9540.0,4036.121,4042.55727633431
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39840.0,9600.0,3466.872,3463.39087959282
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39900.0,9660.0,3068.593,3069.56354793293
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,39960.0,9720.0,3576.847,3579.22335048221
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,40020.0,9780.0,3794.375,3799.31264330347
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,40080.0,9840.0,3837.821,3834.05095263712
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,40140.0,9900.0,3814.567,3810.79302862742
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,40200.0,9960.0,3445.367,3451.80763250388
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,40260.0,10020.0,2671.893,2675.72740199146
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40320.0,0.0,2580.885,2583.0692666362
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40380.0,60.0,1030.838,1030.9100217586
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40440.0,120.0,386.868,393.847335358622
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40500.0,180.0,297.376,301.164424312419
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40560.0,240.0,276.174,277.997930134541
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40620.0,300.0,14.575,23.1664710129131
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40680.0,360.0,159.363,162.165459245149
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40740.0,420.0,648.99,648.661836980596
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40800.0,480.0,703.401,706.573833257838
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40860.0,540.0,747.945,752.911813643926
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40920.0,600.0,1008.129,1007.74249673771
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,40980.0,660.0,1112.727,1111.99172053816
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41040.0,720.0,986.975,996.159249648773
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41100.0,780.0,979.905,984.576987072827
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41160.0,840.0,1158.856,1158.32470889392
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41220.0,900.0,1167.153,1169.90795598286
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41280.0,960.0,992.599,996.159249648773
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41340.0,1020.0,1005.865,1007.74350441571
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41400.0,1080.0,1346.746,1355.24126455906
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41460.0,1140.0,1720.203,1725.90209046203
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41520.0,1200.0,1502.893,1505.82212156209
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41580.0,1260.0,1685.695,1691.15407498512
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41640.0,1320.0,1673.586,1679.57082789618
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41700.0,1380.0,1468.474,1471.07090931998
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41760.0,1440.0,622.287,625.480332250429
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41820.0,1500.0,501.758,509.662871913325
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41880.0,1560.0,408.405,416.996478232436
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,41940.0,1620.0,284.079,289.581466786125
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42000.0,1680.0,112.55,115.832470889392
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42060.0,1740.0,168.525,173.754266109218
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42120.0,1800.0,305.502,312.747984129015
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42180.0,1860.0,741.136,741.32707241322
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42240.0,1920.0,997.281,1007.74249673771
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42300.0,1980.0,1121.869,1123.57384412628
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42360.0,2040.0,1374.415,1378.40502526833
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42420.0,2100.0,1578.793,1586.90802479443
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42480.0,2160.0,1595.216,1598.48809827361
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42540.0,2220.0,1657.363,1656.40599001663
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42600.0,2280.0,1633.962,1633.19537922049
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42660.0,2340.0,1420.945,1424.73939193952
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42720.0,2400.0,1607.343,1610.07456530238
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42780.0,2460.0,1524.372,1528.98861573997
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42840.0,2520.0,1483.535,1482.65710994496
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42900.0,2580.0,1367.183,1366.82315649482
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,42960.0,2640.0,1743.054,1749.07031042982
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43020.0,2700.0,2041.696,2050.23473474224
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43080.0,2760.0,2249.746,2258.73544093178
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43140.0,2820.0,1685.406,1691.1574570802
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43200.0,2880.0,1681.93,1691.15576603097
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43260.0,2940.0,1362.041,1366.82178976187
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43320.0,3000.0,1000.018,1007.73443538621
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43380.0,3060.0,682.14,683.410894880938
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43440.0,3120.0,188.24,196.915397414565
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43500.0,3180.0,36.198,46.3329420258263
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43560.0,3240.0,375.084,382.246771713067
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43620.0,3300.0,766.62,776.07677893259
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43680.0,3360.0,622.219,625.495342802717
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43740.0,3420.0,899.533,903.492369503613
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43800.0,3480.0,1041.968,1042.49223800452
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43860.0,3540.0,1421.816,1424.74081658773
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43920.0,3600.0,1638.84,1644.80628433495
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,43980.0,3660.0,1547.422,1552.15510991785
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44040.0,3720.0,1440.471,1447.90443830707
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44100.0,3780.0,1998.415,2003.90375015998
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44160.0,3840.0,2049.118,2050.23678484576
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44220.0,3900.0,2123.077,2131.31959554588
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44280.0,3960.0,1867.096,1876.48415204596
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44340.0,4020.0,1860.388,1864.89905176353
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44400.0,4080.0,1976.475,1980.7372328171
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44460.0,4140.0,1970.435,1969.15397414565
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44520.0,4200.0,1890.439,1899.65252258603
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44580.0,4260.0,1738.172,1737.48706334088
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44640.0,4320.0,1462.248,1471.07385127351
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44700.0,4380.0,1523.918,1528.99014463074
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44760.0,4440.0,789.551,799.244049136806
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44820.0,4500.0,835.411,845.577037492563
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44880.0,4560.0,292.004,301.164424312419
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,44940.0,4620.0,74.437,81.082648545196
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45000.0,4680.0,274.958,277.99820811468
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45060.0,4740.0,605.914,613.912095713778
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45120.0,4800.0,482.358,486.492972505979
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45180.0,4860.0,731.817,741.329296254336
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45240.0,4920.0,1113.407,1123.5749676271
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45300.0,4980.0,1333.451,1343.65531874896
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45360.0,5040.0,1771.201,1772.23503248785
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45420.0,5100.0,1537.841,1540.57186282891
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45480.0,5160.0,1588.388,1586.9016775876
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45540.0,5220.0,1756.348,1760.65179698139
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45600.0,5280.0,1681.715,1691.15238394266
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45660.0,5340.0,1431.644,1436.32407525918
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45720.0,5400.0,1357.868,1366.82178976187
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45780.0,5460.0,1590.079,1598.486499891
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45840.0,5520.0,1977.177,1980.7372328171
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45900.0,5580.0,1939.72,1945.98551094178
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,45960.0,5640.0,1884.544,1888.06549961152
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,46020.0,5700.0,2284.339,2293.48292360996
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,46080.0,5760.0,2567.975,2571.4808537445
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,46140.0,5820.0,2261.77,2270.31642943208
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,46200.0,5880.0,1503.454,1505.82362728785
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,46260.0,5940.0,957.531,961.409508381955
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,5.0,46320.0,6000.0,573.492,579.162354446961
